DaySum,MonthSum,QuantitySum,TotalPriceSum,CustomerCount,DayAvg,MonthAvg,QuantityAvg
140,51,24,10.610000000000001,10,14.0,5.1,2.4
764,310,-65,352.17999999999984,51,14.980392156862745,6.078431372549019,-1.2745098039215685
931,346,980,735.8300000000004,70,13.3,4.942857142857143,14.0
671,300,825,293.30999999999983,45,14.911111111111111,6.666666666666667,18.333333333333332
71,21,1012,19.4,5,14.2,4.2,202.4
221,105,555,43.64999999999999,15,14.733333333333333,7.0,37.0
245,90,2750,35.32999999999999,13,18.846153846153847,6.923076923076923,211.53846153846155
2380,1071,771,679.1400000000001,149,15.973154362416107,7.1879194630872485,5.174496644295302
158,85,17,27.769999999999992,10,15.8,8.5,1.7
565,366,22,719.69,40,14.125,9.15,0.55
118,72,16,59.00000000000001,12,9.833333333333334,6.0,1.3333333333333333
784,393,181,103.64999999999992,54,14.518518518518519,7.277777777777778,3.3518518518518516
764,358,153,98.53999999999994,52,14.692307692307692,6.884615384615385,2.9423076923076925
136,68,18,7.5600000000000005,8,17.0,8.5,2.25
40,16,11,4.62,2,20.0,8.0,5.5
37,16,4,3.4,2,18.5,8.0,2.0
46,22,5,4.25,3,15.333333333333334,7.333333333333333,1.6666666666666667
844,394,439,785.3300000000006,58,14.551724137931034,6.793103448275862,7.568965517241379
88,32,4,5.9,4,22.0,8.0,1.0
626,270,1353,621.3900000000001,42,14.904761904761905,6.428571428571429,32.214285714285715
386,159,195,695.0100000000001,27,14.296296296296296,5.888888888888889,7.222222222222222
30,3,-7,0.0,1,30.0,3.0,-7.0
943,442,381,178.10000000000014,64,14.734375,6.90625,5.953125
774,381,691,281.6400000000002,59,13.11864406779661,6.4576271186440675,11.711864406779661
618,292,265,126.97999999999996,47,13.148936170212766,6.212765957446808,5.638297872340425
445,232,147,128.1,31,14.35483870967742,7.483870967741935,4.741935483870968
1222,529,947,678.2300000000002,78,15.666666666666666,6.782051282051282,12.14102564102564
223,111,23,27.41,17,13.117647058823529,6.529411764705882,1.3529411764705883
27,6,-6,3.75,3,9.0,2.0,-2.0
1090,471,443,1037.5400000000002,64,17.03125,7.359375,6.921875
1,5,-1,-4.95,1,1.0,5.0,-1.0
10554,4722,10343,53768.05999999997,683,15.452415812591507,6.913616398243045,15.143484626647146
36,38,-1671,0.0,4,9.0,9.5,-417.75
31,10,-657,0.0,1,31.0,10.0,-657.0
31,10,-1158,0.0,1,31.0,10.0,-1158.0
31,10,-2618,0.0,1,31.0,10.0,-2618.0
35,42,-2007,-27.0,4,8.75,10.5,-501.75
31,10,-674,0.0,1,31.0,10.0,-674.0
50,11,-4838,-54.0,2,25.0,5.5,-2419.0
40,26,10,12.18,3,13.333333333333334,8.666666666666666,3.3333333333333335
32,22,23,17.5,4,8.0,5.5,5.75
87,30,25,13.679999999999998,5,17.4,6.0,5.0
155,77,631,257.68,13,11.923076923076923,5.923076923076923,48.53846153846154
31,10,-905,0.0,1,31.0,10.0,-905.0
31,10,-1128,0.0,1,31.0,10.0,-1128.0
178,109,95,85.52,15,11.866666666666667,7.266666666666667,6.333333333333333
141,42,144,34.120000000000005,8,17.625,5.25,18.0
202,75,94,33.93,11,18.363636363636363,6.818181818181818,8.545454545454545
100,44,20,8.889999999999999,8,12.5,5.5,2.5
157,70,211,38.0,10,15.7,7.0,21.1
472,212,367,69.72999999999998,27,17.48148148148148,7.851851851851852,13.592592592592593
93,42,5,2.09,6,15.5,7.0,0.8333333333333334
56,27,21,5.32,4,14.0,6.75,5.25
1926,992,1575,5724.68,132,14.590909090909092,7.515151515151516,11.931818181818182
483,211,122,910.1199999999999,27,17.88888888888889,7.814814814814815,4.518518518518518
191,81,18,67.5,12,15.916666666666666,6.75,1.5
301,150,43,146.85,21,14.333333333333334,7.142857142857143,2.0476190476190474
311,139,51,172.05,20,15.55,6.95,2.55
428,151,63,356.11,31,13.806451612903226,4.870967741935484,2.032258064516129
17331,7464,8773,22531.71000000006,1129,15.350752878653676,6.611160318866253,7.770593445527015
9398,4091,2190,13999.369999999944,603,15.585406301824213,6.784411276948591,3.6318407960199006
10540,4557,5996,35859.270000000186,698,15.100286532951289,6.52865329512894,8.59025787965616
9824,4230,2080,17881.319999999912,637,15.422291993720565,6.640502354788069,3.2653061224489797
14703,6440,6308,18729.840000000135,943,15.591728525980912,6.829268292682927,6.689289501590668
985,398,264,2211.5999999999976,61,16.147540983606557,6.524590163934426,4.327868852459017
4,6,-4,0.0,1,4.0,6.0,-4.0
5423,2390,2804,4537.690000000005,357,15.19047619047619,6.69467787114846,7.8543417366946775
5695,2403,3016,4680.629999999997,371,15.350404312668463,6.477088948787062,8.129380053908356
4446,2009,640,1412.2700000000023,294,15.122448979591837,6.833333333333333,2.17687074829932
4992,1983,2048,1212.3499999999992,310,16.10322580645161,6.396774193548387,6.606451612903226
10086,4098,5593,3347.309999999996,641,15.734789391575664,6.393135725429017,8.725429017160687
6414,2625,3862,2144.7299999999946,411,15.605839416058394,6.386861313868613,9.396593673965937
6876,2976,4218,8823.09,446,15.417040358744394,6.672645739910314,9.457399103139014
9607,4300,7240,16913.60000000005,651,14.757296466973886,6.605222734254992,11.121351766513056
2012,838,209,1217.7300000000012,146,13.780821917808218,5.739726027397261,1.4315068493150684
8638,3538,5521,12761.980000000012,556,15.535971223021583,6.363309352517986,9.929856115107913
67,41,16,29.4,5,13.4,8.2,3.2
359,114,73,93.63,20,17.95,5.7,3.65
1524,743,493,493.0899999999996,114,13.368421052631579,6.517543859649122,4.324561403508772
1238,634,518,436.2299999999996,98,12.63265306122449,6.469387755102041,5.285714285714286
1513,772,677,527.0899999999997,113,13.389380530973451,6.831858407079646,5.991150442477876
6,8,1,2.46,1,6.0,8.0,1.0
55,40,4,9.94,4,13.75,10.0,1.0
74,42,5,12.399999999999999,4,18.5,10.5,1.25
12,1,36,91.8,1,12.0,1.0,36.0
1184,605,335,494.4399999999999,77,15.376623376623376,7.857142857142857,4.35064935064935
1389,651,321,497.6899999999999,86,16.151162790697676,7.569767441860465,3.7325581395348837
1633,815,918,848.7000000000003,107,15.261682242990654,7.616822429906542,8.57943925233645
4,6,-3,0.0,1,4.0,6.0,-3.0
1822,888,1145,1181.99,117,15.572649572649572,7.589743589743589,9.786324786324787
41,13,27,12.16,2,20.5,6.5,13.5
6728,3493,4660,21888.529999999995,452,14.88495575221239,7.727876106194691,10.309734513274336
7355,3619,3589,16106.040000000028,474,15.516877637130802,7.635021097046414,7.571729957805907
5483,2737,1503,6440.189999999999,346,15.846820809248555,7.910404624277457,4.34393063583815
733,317,108,877.7599999999999,44,16.65909090909091,7.204545454545454,2.4545454545454546
2572,1195,411,1922.1600000000085,167,15.401197604790418,7.155688622754491,2.461077844311377
2196,1101,283,1399.4200000000033,147,14.938775510204081,7.489795918367347,1.9251700680272108
31,10,1,16.63,1,31.0,10.0,1.0
31,10,1,16.63,1,31.0,10.0,1.0
5189,2438,977,3308.2799999999843,318,16.31761006289308,7.666666666666667,3.0723270440251573
4277,2104,873,2296.939999999998,262,16.32442748091603,8.030534351145038,3.33206106870229
93,38,23,37.949999999999996,7,13.285714285714286,5.428571428571429,3.2857142857142856
4010,1511,2924,4739.080000000013,267,15.0187265917603,5.659176029962547,10.95131086142322
442,187,282,216.05999999999997,27,16.37037037037037,6.925925925925926,10.444444444444445
8477,3855,53847,13587.930000000022,542,15.640221402214022,7.112546125461255,99.34870848708488
2472,1048,380,15115.050000000041,163,15.16564417177914,6.429447852760736,2.331288343558282
129,77,15,44.25,9,14.333333333333334,8.555555555555555,1.6666666666666667
681,334,222,634.0699999999998,55,12.381818181818181,6.072727272727272,4.036363636363636
384,176,115,143.75,28,13.714285714285714,6.285714285714286,4.107142857142857
532,260,139,29.190000000000012,33,16.12121212121212,7.878787878787879,4.212121212121212
47,19,13,2.4699999999999998,2,23.5,9.5,6.5
28,8,5,0.95,1,28.0,8.0,5.0
70,30,24,4.56,3,23.333333333333332,10.0,8.0
20,11,5,0.95,1,20.0,11.0,5.0
31,12,8,1.52,2,15.5,6.0,4.0
1702,683,10315,4934.87,111,15.333333333333334,6.153153153153153,92.92792792792793
642,165,121,223.10999999999976,42,15.285714285714286,3.9285714285714284,2.880952380952381
129,60,17,36.21,11,11.727272727272727,5.454545454545454,1.5454545454545454
64,7,0,0.42,3,21.333333333333332,2.3333333333333335,0.0
427,118,292,123.67000000000003,29,14.724137931034482,4.068965517241379,10.068965517241379
316,77,108,72.63000000000001,21,15.047619047619047,3.6666666666666665,5.142857142857143
12,9,1,0.0,1,12.0,9.0,1.0
966,468,167,325.0899999999998,56,17.25,8.357142857142858,2.982142857142857
396,198,357,158.63000000000005,32,12.375,6.1875,11.15625
236,60,59,35.40000000000001,12,19.666666666666668,5.0,4.916666666666667
306,108,136,62.05999999999998,20,15.3,5.4,6.8
324,136,22,64.90000000000002,18,18.0,7.555555555555555,1.2222222222222223
431,189,-1,80.46,29,14.862068965517242,6.517241379310345,-0.034482758620689655
664,306,173,68.50000000000003,55,12.072727272727272,5.5636363636363635,3.1454545454545455
415,206,127,53.87999999999999,40,10.375,5.15,3.175
4,6,-2,0.0,1,4.0,6.0,-2.0
666,322,270,74.70000000000002,53,12.566037735849056,6.0754716981132075,5.09433962264151
4,8,-28,0.0,1,4.0,8.0,-28.0
60,27,24,3.5700000000000003,5,12.0,5.4,4.8
1067,349,379,759.6999999999998,77,13.857142857142858,4.532467532467533,4.922077922077922
2151,903,344,1516.9599999999996,139,15.474820143884893,6.496402877697841,2.4748201438848922
147,41,8,88.21999999999997,11,13.363636363636363,3.727272727272727,0.7272727272727273
469,206,95,518.61,40,11.725,5.15,2.375
646,205,497,1165.91,46,14.043478260869565,4.456521739130435,10.804347826086957
728,364,464,282.37999999999994,43,16.930232558139537,8.465116279069768,10.790697674418604
7899,3788,100,26142.229999999938,475,16.629473684210527,7.974736842105263,0.21052631578947367
383,194,-22,509.54999999999984,27,14.185185185185185,7.185185185185185,-0.8148148148148148
983,553,424,2124.1500000000005,82,11.987804878048781,6.7439024390243905,5.170731707317073
213,71,33,312.7,13,16.384615384615383,5.461538461538462,2.5384615384615383
362,128,78,434.12,20,18.1,6.4,3.9
8298,3674,4309,9376.850000000015,533,15.568480300187618,6.893058161350845,8.084427767354597
10411,4395,6278,8450.89999999997,700,14.872857142857143,6.2785714285714285,8.968571428571428
10939,4605,5730,8062.709999999975,707,15.472418670438472,6.5134370579915135,8.104667609618105
44,13,22,21.45,2,22.0,6.5,11.0
96,37,30,13.139999999999999,7,13.714285714285714,5.285714285714286,4.285714285714286
82,28,62,48.19,4,20.5,7.0,15.5
4381,1617,1422,7494.8200000000015,296,14.800675675675675,5.462837837837838,4.804054054054054
56,21,1,15.0,3,18.666666666666668,7.0,0.3333333333333333
49,38,-1,20.0,5,9.8,7.6,-0.2
220,125,488,225.45,17,12.941176470588236,7.352941176470588,28.705882352941178
28,1,-1,0.0,1,28.0,1.0,-1.0
357,147,55,185.4500000000001,22,16.227272727272727,6.681818181818182,2.5
309,75,135,59.5,18,17.166666666666668,4.166666666666667,7.5
27,1,-31,0.0,1,27.0,1.0,-31.0
448,117,127,113.40999999999998,28,16.0,4.178571428571429,4.535714285714286
1493,502,657,970.2700000000004,98,15.23469387755102,5.122448979591836,6.704081632653061
1265,382,731,1079.6700000000008,95,13.31578947368421,4.021052631578947,7.6947368421052635
216,68,35,89.25,15,14.4,4.533333333333333,2.3333333333333335
75,19,12,15.0,6,12.5,3.1666666666666665,2.0
83,35,4,29.5,8,10.375,4.375,0.5
183,55,45,57.5,11,16.636363636363637,5.0,4.090909090909091
5,3,-5,0.0,1,5.0,3.0,-5.0
126,51,92,48.75,8,15.75,6.375,11.5
51,21,-3,5.949999999999999,4,12.75,5.25,-0.75
334,150,59,118.72999999999995,23,14.521739130434783,6.521739130434782,2.5652173913043477
489,212,63,157.88000000000002,32,15.28125,6.625,1.96875
598,227,1591,3445.500000000001,38,15.736842105263158,5.973684210526316,41.86842105263158
525,210,28,130.04999999999993,33,15.909090909090908,6.363636363636363,0.8484848484848485
433,166,36,157.5,27,16.037037037037038,6.148148148148148,1.3333333333333333
3477,1507,887,3383.5300000000016,233,14.92274678111588,6.467811158798283,3.8068669527896994
1140,471,217,806.04,80,14.25,5.8875,2.7125
690,334,131,502.69,52,13.26923076923077,6.423076923076923,2.519230769230769
288,128,91,183.45,23,12.521739130434783,5.565217391304348,3.9565217391304346
28,1,-1,0.0,1,28.0,1.0,-1.0
872,394,517,950.4900000000002,66,13.212121212121213,5.96969696969697,7.833333333333333
1060,454,104,775.8399999999998,68,15.588235294117647,6.676470588235294,1.5294117647058822
51,31,5,37.3,4,12.75,7.75,1.25
409,204,43,322.2199999999999,27,15.148148148148149,7.555555555555555,1.5925925925925926
10,20,2,14.92,2,5.0,10.0,1.0
3855,1632,1200,1635.3200000000018,247,15.607287449392713,6.607287449392713,4.8582995951417
767,324,134,213.82999999999996,56,13.696428571428571,5.785714285714286,2.392857142857143
238,105,34,48.290000000000006,16,14.875,6.5625,2.125
579,232,53,130.4799999999999,40,14.475,5.8,1.325
384,173,40,98.69999999999996,23,16.695652173913043,7.521739130434782,1.7391304347826086
15,4,1,2.46,1,15.0,4.0,1.0
1303,590,512,905.5499999999997,88,14.806818181818182,6.704545454545454,5.818181818181818
1933,887,472,774.5499999999997,128,15.1015625,6.9296875,3.6875
1141,398,493,508.3699999999998,82,13.914634146341463,4.853658536585366,6.012195121951219
197,89,-10,36.760000000000005,13,15.153846153846153,6.846153846153846,-0.7692307692307693
28,1,-1,0.0,1,28.0,1.0,-1.0
135,44,52,95.1,8,16.875,5.5,6.5
475,173,115,76.69000000000001,32,14.84375,5.40625,3.59375
429,165,135,87.56000000000003,31,13.838709677419354,5.32258064516129,4.354838709677419
182,71,-24,50.72,14,13.0,5.071428571428571,-1.7142857142857142
33,15,2,3.32,2,16.5,7.5,1.0
352,115,798,186.56,24,14.666666666666666,4.791666666666667,33.25
2509,1107,1253,788.4499999999998,159,15.779874213836479,6.962264150943396,7.880503144654088
5202,2430,3106,1396.4600000000019,346,15.034682080924856,7.023121387283237,8.976878612716764
2652,1217,2054,867.9800000000012,181,14.651933701657459,6.723756906077348,11.348066298342541
35,37,14,11.060000000000002,4,8.75,9.25,3.5
12,9,5,4.050000000000002,1,12.0,9.0,5.0
24,16,32,42.9,3,8.0,5.333333333333333,10.666666666666666
1,10,-45,0.0,1,1.0,10.0,-45.0
86,37,-36,36.3,8,10.75,4.625,-4.5
140,33,38,69.38000000000001,7,20.0,4.714285714285714,5.428571428571429
25,11,1,1.65,1,25.0,11.0,1.0
24,12,13,21.45,2,12.0,6.0,6.5
1356,605,336,996.2600000000003,85,15.952941176470588,7.117647058823529,3.9529411764705884
72,40,5,29.31,5,14.4,8.0,1.0
1405,711,397,375.60999999999984,94,14.946808510638299,7.5638297872340425,4.223404255319149
784,401,75,213.89,58,13.517241379310345,6.913793103448276,1.293103448275862
24,3,-7,0.0,1,24.0,3.0,-7.0
360,123,29,48.37999999999999,22,16.363636363636363,5.590909090909091,1.3181818181818181
304,115,23,38.32999999999999,20,15.2,5.75,1.15
66,31,1,23.85,5,13.2,6.2,0.2
439,193,82,369.84,37,11.864864864864865,5.216216216216216,2.2162162162162162
546,257,87,358.09999999999985,42,13.0,6.119047619047619,2.0714285714285716
2517,1037,13882,2923.129999999999,148,17.006756756756758,7.006756756756757,93.79729729729729
996,375,276,355.8399999999999,66,15.090909090909092,5.681818181818182,4.181818181818182
262,90,49,119.64999999999999,22,11.909090909090908,4.090909090909091,2.227272727272727
29,8,-36,1.25,2,14.5,4.0,-18.0
1377,620,398,561.8699999999998,100,13.77,6.2,3.98
57,36,13,33.35,5,11.4,7.2,2.6
282,123,53,148.32,19,14.842105263157896,6.473684210526316,2.789473684210526
2668,1208,390,1486.1800000000017,168,15.880952380952381,7.190476190476191,2.3214285714285716
1400,615,146,717.2099999999999,93,15.053763440860216,6.612903225806452,1.5698924731182795
448,192,91,314.51,32,14.0,6.0,2.84375
371,143,76,241.24000000000012,22,16.863636363636363,6.5,3.4545454545454546
10,21,0,14.750000000000004,3,3.3333333333333335,7.0,0.0
379,141,87,151.39,24,15.791666666666666,5.875,3.625
8217,3625,5062,2563.7999999999993,541,15.188539741219962,6.700554528650647,9.356746765249538
1103,393,417,412.10000000000014,82,13.451219512195122,4.7926829268292686,5.085365853658536
6853,2983,3732,1945.2799999999966,452,15.16150442477876,6.599557522123894,8.256637168141593
3816,1735,1780,949.920000000002,251,15.203187250996017,6.912350597609562,7.091633466135458
895,364,635,296.45000000000005,70,12.785714285714286,5.2,9.071428571428571
2370,973,1234,629.8000000000008,174,13.620689655172415,5.591954022988506,7.091954022988506
87,50,7,17.57,5,17.4,10.0,1.4
74,47,10,25.099999999999998,6,12.333333333333334,7.833333333333333,1.6666666666666667
190,69,16,39.36000000000001,12,15.833333333333334,5.75,1.3333333333333333
17,2,3,7.38,1,17.0,2.0,3.0
26,5,1,2.46,1,26.0,5.0,1.0
111,39,22,51.25,7,15.857142857142858,5.571428571428571,3.142857142857143
213,72,28,57.5,15,14.2,4.8,1.8666666666666667
1587,680,-1313,485.55999999999995,101,15.712871287128714,6.732673267326732,-13.0
468,211,52,438.93999999999994,26,18.0,8.115384615384615,2.0
391,174,62,753.59,22,17.772727272727273,7.909090909090909,2.8181818181818183
4,8,-143,0.0,2,2.0,4.0,-71.5
2,4,-162,0.0,1,2.0,4.0,-162.0
45,19,-224,27.900000000000002,4,11.25,4.75,-56.0
14,12,-172,4.65,2,7.0,6.0,-86.0
14,7,-388,11.9,2,7.0,3.5,-194.0
189,88,11,414.46999999999997,11,17.181818181818183,8.0,1.0
33,23,3,38.25,3,11.0,7.666666666666667,1.0
15,12,2,11.9,1,15.0,12.0,2.0
666,277,458,582.1799999999997,44,15.136363636363637,6.295454545454546,10.409090909090908
652,236,368,494.7599999999999,41,15.902439024390244,5.7560975609756095,8.975609756097562
185,84,17,145.05,12,15.416666666666666,7.0,1.4166666666666667
531,132,6,324.6799999999999,30,17.7,4.4,0.2
89,27,5,299.75,6,14.833333333333334,4.5,0.8333333333333334
1219,504,116,619.5899999999999,83,14.686746987951807,6.072289156626506,1.3975903614457832
505,214,32,331.5000000000001,38,13.289473684210526,5.631578947368421,0.8421052631578947
352,131,59,426.1299999999999,24,14.666666666666666,5.458333333333333,2.4583333333333335
1379,620,298,673.7199999999997,91,15.153846153846153,6.813186813186813,3.2747252747252746
743,323,833,778.91,47,15.808510638297872,6.872340425531915,17.72340425531915
524,274,709,734.8599999999999,41,12.78048780487805,6.682926829268292,17.29268292682927
681,296,641,693.3200000000002,47,14.48936170212766,6.297872340425532,13.638297872340425
27,8,4,29.84,2,13.5,4.0,2.0
21,16,2,15.08,2,10.5,8.0,1.0
257,98,18,134.91999999999996,16,16.0625,6.125,1.125
262,130,104,167.78999999999996,20,13.1,6.5,5.2
414,226,115,300.24000000000007,29,14.275862068965518,7.793103448275862,3.9655172413793105
223,81,71,104.84,14,15.928571428571429,5.785714285714286,5.071428571428571
17,5,1,4.96,1,17.0,5.0,1.0
17,10,1,4.96,1,17.0,10.0,1.0
611,284,289,365.01000000000005,40,15.275,7.1,7.225
28,1,-1,0.0,1,28.0,1.0,-1.0
310,161,70,505.7499999999999,21,14.761904761904763,7.666666666666667,3.3333333333333335
71,34,19,94.80000000000003,5,14.2,6.8,3.8
12,1,23,0.0,1,12.0,1.0,23.0
638,312,92,63.71999999999996,44,14.5,7.090909090909091,2.090909090909091
953,454,179,156.63000000000002,66,14.43939393939394,6.878787878787879,2.712121212121212
739,337,190,458.09999999999985,50,14.78,6.74,3.8
34,6,11,26.55,3,11.333333333333334,2.0,3.6666666666666665
242,51,106,241.99000000000004,16,15.125,3.1875,6.625
33,12,6,55.7,2,16.5,6.0,3.0
154,73,186,162.20000000000002,14,11.0,5.214285714285714,13.285714285714286
256,148,47,173.58,23,11.130434782608695,6.434782608695652,2.0434782608695654
81,67,83,66.39,10,8.1,6.7,8.3
593,223,77,480.63000000000005,34,17.441176470588236,6.5588235294117645,2.264705882352941
266,102,55,147.81999999999996,18,14.777777777777779,5.666666666666667,3.0555555555555554
10,20,8,9.95,3,3.3333333333333335,6.666666666666667,2.6666666666666665
129,19,244,174.5,5,25.8,3.8,48.8
9137,4143,7884,4316.460000000003,603,15.15257048092869,6.870646766169155,13.074626865671641
5,3,12,15.0,1,5.0,3.0,12.0
89,29,3,29.599999999999994,5,17.8,5.8,0.6
170,94,16,47.20000000000001,10,17.0,9.4,1.6
684,311,95,695.2299999999996,45,15.2,6.911111111111111,2.111111111111111
218,112,34,210.55,18,12.11111111111111,6.222222222222222,1.8888888888888888
238,143,57,326.35,20,11.9,7.15,2.85
194,52,26,119.00000000000001,12,16.166666666666668,4.333333333333333,2.1666666666666665
220,98,25,221.79999999999998,17,12.941176470588236,5.764705882352941,1.4705882352941178
212,86,20,186.63999999999996,13,16.307692307692307,6.615384615384615,1.5384615384615385
312,141,30,231.56000000000006,20,15.6,7.05,1.5
100,12,13,47.2,4,25.0,3.0,3.25
87,33,41,97.95000000000002,6,14.5,5.5,6.833333333333333
256,143,33,39.650000000000006,19,13.473684210526315,7.526315789473684,1.736842105263158
4,4,-14,0.0,1,4.0,4.0,-14.0
46,11,2,2.04,2,23.0,5.5,1.0
38,15,22,8.580000000000002,2,19.0,7.5,11.0
38,15,11,4.29,2,19.0,7.5,5.5
246,70,66,117.00000000000001,16,15.375,4.375,4.125
58,13,-41,1.25,3,19.333333333333332,4.333333333333333,-13.666666666666666
266,115,110,140.01999999999998,20,13.3,5.75,5.5
89,20,32,13.44,5,17.8,4.0,6.4
89,20,32,13.44,5,17.8,4.0,6.4
140,60,81,38.31,10,14.0,6.0,8.1
795,404,156,585.8600000000001,65,12.23076923076923,6.2153846153846155,2.4
50,17,-13,-5.85,4,12.5,4.25,-3.25
151,97,56,54.60000000000001,14,10.785714285714286,6.928571428571429,4.0
52,85,-6,37.89999999999999,11,4.7272727272727275,7.7272727272727275,-0.5454545454545454
992,472,172,572.8799999999999,65,15.261538461538462,7.2615384615384615,2.646153846153846
9461,4078,16380,10473.399999999954,640,14.7828125,6.371875,25.59375
108,46,45,62.34999999999999,10,10.8,4.6,4.5
27,7,-11,0.0,1,27.0,7.0,-11.0
818,264,446,748.3399999999999,59,13.864406779661017,4.47457627118644,7.559322033898305
168,133,94,303.44999999999993,18,9.333333333333334,7.388888888888889,5.222222222222222
24,14,6,8.850000000000003,2,12.0,7.0,3.0
613,277,186,644.47,51,12.019607843137255,5.431372549019608,3.6470588235294117
3460,1645,805,3864.280000000007,248,13.951612903225806,6.633064516129032,3.245967741935484
653,240,176,1390.6400000000006,48,13.604166666666666,5.0,3.6666666666666665
33,2,5,15.9,2,16.5,1.0,2.5
197,97,16,266.78,14,14.071428571428571,6.928571428571429,1.1428571428571428
690,255,61,568.1299999999999,43,16.046511627906977,5.930232558139535,1.4186046511627908
2014,710,271,2393.589999999997,126,15.984126984126984,5.634920634920635,2.1507936507936507
203,77,17,141.10999999999999,12,16.916666666666668,6.416666666666667,1.4166666666666667
20,7,-2,0.0,1,20.0,7.0,-2.0
64,23,11,28.04999999999999,5,12.8,4.6,2.2
80,24,-102,17.85,5,16.0,4.8,-20.4
205,60,-182,125.32000000000001,13,15.76923076923077,4.615384615384615,-14.0
276,127,163,598.8000000000002,25,11.04,5.08,6.52
236,71,0,169.23999999999998,13,18.153846153846153,5.461538461538462,0.0
146,39,111,125.07,11,13.272727272727273,3.5454545454545454,10.090909090909092
92,42,-104,96.60000000000001,7,13.142857142857142,6.0,-14.857142857142858
11,19,-22,46.2,4,2.75,4.75,-5.5
31,21,4,3.38,2,15.5,10.5,2.0
31,8,-121,6.76,2,15.5,4.0,-60.5
14,2,3,5.07,1,14.0,2.0,3.0
53,21,14,23.659999999999997,5,10.6,4.2,2.8
145,46,-55,180.58,9,16.11111111111111,5.111111111111111,-6.111111111111111
99,43,3,188.37000000000003,7,14.142857142857142,6.142857142857143,0.42857142857142855
40,21,-64,60.0,5,8.0,4.2,-12.8
46,24,-58,52.5,4,11.5,6.0,-14.5
167,54,137,96.89,11,15.181818181818182,4.909090909090909,12.454545454545455
283,121,308,411.56000000000006,20,14.15,6.05,15.4
122,39,-73,111.3,10,12.2,3.9,-7.3
45,8,-306,37.8,2,22.5,4.0,-153.0
492,293,165,1389.84,39,12.615384615384615,7.512820512820513,4.230769230769231
203,103,-14,279.65,16,12.6875,6.4375,-0.875
820,415,914,632.9400000000006,62,13.225806451612904,6.693548387096774,14.741935483870968
1792,767,1259,1360.1500000000005,108,16.59259259259259,7.101851851851852,11.657407407407407
860,409,807,934.79,64,13.4375,6.390625,12.609375
458,238,257,460.82999999999964,33,13.878787878787879,7.212121212121212,7.787878787878788
579,312,935,407.1499999999998,43,13.465116279069768,7.255813953488372,21.74418604651163
398,265,110,890.3999999999999,27,14.74074074074074,9.814814814814815,4.074074074074074
26,20,2,31.9,2,13.0,10.0,1.0
521,312,13645,340.93,38,13.710526315789474,8.210526315789474,359.07894736842104
221,128,511,154.39000000000004,18,12.277777777777779,7.111111111111111,28.38888888888889
2957,1244,1079,1511.3600000000015,189,15.645502645502646,6.582010582010582,5.708994708994709
4203,1923,2923,2703.3500000000013,274,15.33941605839416,7.018248175182482,10.667883211678832
8151,3877,5909,7383.0700000000015,552,14.766304347826088,7.023550724637682,10.704710144927537
4,11,-1,-5.55,1,4.0,11.0,-1.0
168,48,-2,59.44,10,16.8,4.8,-0.2
141,54,14,52.5,9,15.666666666666666,6.0,1.5555555555555556
835,314,171,963.8499999999998,50,16.7,6.28,3.42
4,5,-5,0.0,1,4.0,5.0,-5.0
237,86,49,128.14,15,15.8,5.733333333333333,3.2666666666666666
273,55,24,78.75,14,19.5,3.9285714285714284,1.7142857142857142
803,374,164,317.2999999999999,54,14.87037037037037,6.925925925925926,3.037037037037037
874,400,265,477.13999999999976,77,11.35064935064935,5.194805194805195,3.4415584415584415
1535,736,493,821.8200000000007,119,12.899159663865547,6.184873949579832,4.142857142857143
41,4,2,24.75,2,20.5,2.0,1.0
34,11,-25,17.82,3,11.333333333333334,3.6666666666666665,-8.333333333333334
48,14,-4,14.790000000000001,3,16.0,4.666666666666667,-1.3333333333333333
5,3,-5,0.0,1,5.0,3.0,-5.0
48,18,46,42.9,3,16.0,6.0,15.333333333333334
179,71,97,230.38000000000005,13,13.76923076923077,5.461538461538462,7.461538461538462
98,49,222,261.68,8,12.25,6.125,27.75
635,309,129,272.98999999999995,36,17.63888888888889,8.583333333333334,3.5833333333333335
219,109,32,66.76,12,18.25,9.083333333333334,2.6666666666666665
444,204,-69,180.51999999999998,23,19.304347826086957,8.869565217391305,-3.0
4,8,-2,0.0,1,4.0,8.0,-2.0
170,76,22,152.11,16,10.625,4.75,1.375
335,131,43,142.32999999999998,26,12.884615384615385,5.038461538461538,1.6538461538461537
346,146,46,146.04999999999995,28,12.357142857142858,5.214285714285714,1.6428571428571428
531,161,27,450.07999999999987,36,14.75,4.472222222222222,0.75
359,97,26,282.15,21,17.095238095238095,4.619047619047619,1.2380952380952381
28,9,7,33.9,3,9.333333333333334,3.0,2.3333333333333335
223,87,38,67.50999999999999,15,14.866666666666667,5.8,2.533333333333333
4,4,-17,0.0,1,4.0,4.0,-17.0
419,159,131,203.51000000000002,20,20.95,7.95,6.55
151,67,56,63.75,9,16.77777777777778,7.444444444444445,6.222222222222222
699,321,227,318.30999999999995,38,18.394736842105264,8.447368421052632,5.973684210526316
4,4,-19,0.0,1,4.0,4.0,-19.0
304,144,127,221.25000000000003,18,16.88888888888889,8.0,7.055555555555555
61,27,19,58.16,5,12.2,5.4,3.8
328,156,117,210.55999999999997,22,14.909090909090908,7.090909090909091,5.318181818181818
