country,customer_id,invoice,price,stream_id,times_viewed,year,month,day
United Kingdom,16772.0,492720,6.75,20685,8,2017,12,15
United Kingdom,17913.0,492714,1.25,20677,1,2017,12,15
United Kingdom,17913.0,492714,1.25,20675,1,2017,12,15
United Kingdom,17913.0,492714,1.25,20674,1,2017,12,15
Germany,12471.0,C492709,6.75,21525,3,2017,12,15
Germany,12471.0,C492709,1.25,21232,3,2017,12,15
Germany,12471.0,C492709,4.95,22138,3,2017,12,15
Germany,12471.0,C492709,10.95,21843,0,2017,12,15
Germany,12471.0,C492709,2.55,22353,3,2017,12,15
United Kingdom,16556.0,492708,1.65,22296,12,2017,12,15
United Kingdom,16556.0,492708,1.69,21136,8,2017,12,15
United Kingdom,16556.0,492708,1.69,84879,8,2017,12,15
United Kingdom,16556.0,492708,1.25,84836,12,2017,12,15
United Kingdom,16556.0,492708,1.25,22294,12,2017,12,15
United Kingdom,16556.0,492708,6.75,21955,4,2017,12,15
United Kingdom,16556.0,492708,4.25,85035A,4,2017,12,15
United Kingdom,16556.0,492708,5.45,71038,4,2017,12,15
Germany,12471.0,C492709,1.65,22198,1,2017,12,15
United Kingdom,16556.0,492708,2.95,85123A,6,2017,12,15
United Kingdom,16556.0,492708,8.5,22191,2,2017,12,15
United Kingdom,16556.0,492708,3.75,84279B,4,2017,12,15
United Kingdom,16556.0,492708,2.55,21040,6,2017,12,15
United Kingdom,16556.0,492708,2.1,85222,12,2017,12,15
United Kingdom,16556.0,492708,1.25,85049B,12,2017,12,15
United Kingdom,16556.0,492708,1.25,85049D,12,2017,12,15
United Kingdom,16556.0,492708,2.1,22279,12,2017,12,15
United Kingdom,16556.0,492708,3.75,21888,4,2017,12,15
United Kingdom,16556.0,492708,3.75,21912,4,2017,12,15
United Kingdom,16556.0,492708,1.25,21892,12,2017,12,15
United Kingdom,16556.0,492708,2.95,21890,6,2017,12,15
United Kingdom,16556.0,492708,1.25,21866,12,2017,12,15
United Kingdom,16556.0,492708,1.25,21067,12,2017,12,15
United Kingdom,16556.0,492708,2.95,21733,6,2017,12,15
United Kingdom,17638.0,492710,1.9500000000000002,21710,2,2017,12,15
United Kingdom,17638.0,492710,1.9500000000000002,21706,8,2017,12,15
Germany,12471.0,492711,6.75,21525,1,2017,12,15
United Kingdom,17913.0,492714,1.25,20676,3,2017,12,15
United Kingdom,17913.0,492714,2.55,20767,2,2017,12,15
United Kingdom,17913.0,492714,2.55,20771,2,2017,12,15
United Kingdom,17913.0,492714,2.55,20772,2,2017,12,15
United Kingdom,17913.0,492714,3.45,21484,5,2017,12,15
United Kingdom,17913.0,492714,2.95,22274,3,2017,12,15
United Kingdom,17913.0,492714,2.95,22273,2,2017,12,15
United Kingdom,17913.0,492714,2.95,22272,1,2017,12,15
United Kingdom,17913.0,492714,3.45,22110,1,2017,12,15
United Kingdom,17913.0,492714,3.45,21484,1,2017,12,15
United Kingdom,17913.0,492714,2.95,21610,4,2017,12,15
United Kingdom,17913.0,492714,2.95,21611,4,2017,12,15
United Kingdom,17913.0,492714,3.75,84997B,6,2017,12,15
United Kingdom,17913.0,492714,3.75,84997C,2,2017,12,15
United Kingdom,17913.0,492714,3.75,84997A,2,2017,12,15
United Kingdom,17913.0,492714,3.75,84997D,2,2017,12,15
United Kingdom,17913.0,492714,3.75,21687,11,2017,12,15
United Kingdom,17913.0,492714,4.95,21485,1,2017,12,15
United Kingdom,17913.0,492714,4.95,22111,1,2017,12,15
United Kingdom,17913.0,492714,3.75,21836,1,2017,12,15
United Kingdom,17913.0,492714,1.65,21431,2,2017,12,15
United Kingdom,17913.0,492714,0.85,21081,1,2017,12,15
United Kingdom,17913.0,492714,3.75,21836,1,2017,12,15
United Kingdom,17913.0,492714,0.42,22034,12,2017,12,15
United Kingdom,17913.0,492714,2.55,21108,1,2017,12,15
United Kingdom,17913.0,492714,2.95,21106,1,2017,12,15
United Kingdom,17913.0,492714,4.25,22207,1,2017,12,15
Germany,12471.0,492713,6.75,21525,1,2017,12,15
Germany,12471.0,C492712,7.95,21527,2,2017,12,15
Netherlands,14646.0,492724,0.38,21945,8,2017,12,15
Cyprus,12455.0,492742,0.85,15039,10,2017,12,15
Netherlands,14646.0,492724,1.25,21117,23,2017,12,15
Netherlands,14646.0,492724,1.45,22243,21,2017,12,15
United Kingdom,15911.0,492729,2.55,84659A,2,2017,12,15
United Kingdom,15911.0,492729,2.95,21348,1,2017,12,15
United Kingdom,15911.0,492729,5.95,21550,1,2017,12,15
United Kingdom,15911.0,492729,2.95,85184C,1,2017,12,15
United Kingdom,15911.0,492729,2.95,85184D,1,2017,12,15
United Kingdom,15911.0,492729,4.95,85008,1,2017,12,15
United Kingdom,15911.0,492729,1.9500000000000002,21491,4,2017,12,15
United Kingdom,15311.0,492728,5.95,20685,10,2017,12,15
United Kingdom,15311.0,492728,4.65,35004C,12,2017,12,15
United Kingdom,15311.0,492728,5.95,48197,10,2017,12,15
United Kingdom,15311.0,492728,8.95,79072,8,2017,12,15
United Kingdom,15311.0,492728,5.95,48187,10,2017,12,15
United Kingdom,15311.0,492728,4.95,37333,1,2017,12,15
United Kingdom,15911.0,492729,2.95,20661,1,2017,12,15
United Kingdom,15311.0,492728,2.1,20751,3,2017,12,15
United Kingdom,15311.0,492728,2.95,21035,4,2017,12,15
United Kingdom,15311.0,492728,2.1,85088,2,2017,12,15
United Kingdom,15311.0,492728,1.25,79026B,2,2017,12,15
United Kingdom,15311.0,492728,1.45,21211,2,2017,12,15
United Kingdom,15311.0,492728,2.95,47556B,4,2017,12,15
United Kingdom,15311.0,492728,4.95,21485,2,2017,12,15
United Kingdom,15311.0,492728,2.1,35924,2,2017,12,15
United Kingdom,15311.0,492728,1.25,21876,2,2017,12,15
United Kingdom,15311.0,492728,2.95,20897,2,2017,12,15
United Kingdom,15311.0,492728,0.55,21975,1,2017,12,15
United Kingdom,15311.0,492728,1.25,20986,2,2017,12,15
United Kingdom,15311.0,492728,2.1,21864,2,2017,12,15
United Kingdom,15311.0,492728,2.1,21865,3,2017,12,15
United Kingdom,15311.0,492728,3.75,21468,2,2017,12,15
United Kingdom,15311.0,492728,2.55,85150,2,2017,12,15
United Kingdom,15911.0,492729,5.95,21554,1,2017,12,15
United Kingdom,15911.0,492729,1.65,22075,4,2017,12,15
United Kingdom,15911.0,492729,8.5,84838,2,2017,12,15
United Kingdom,15911.0,492729,2.1,21647,6,2017,12,15
United Kingdom,15911.0,492729,2.95,21649,6,2017,12,15
United Kingdom,15911.0,492729,1.65,21645,4,2017,12,15
United Kingdom,15911.0,492729,1.25,21643,3,2017,12,15
United Kingdom,15911.0,492729,5.95,21552,1,2017,12,15
United Kingdom,15911.0,492729,2.1,21181,5,2017,12,15
United Kingdom,15911.0,492729,0.85,85231G,3,2017,12,15
United Kingdom,15911.0,492729,1.65,22136,3,2017,12,15
United Kingdom,15911.0,492729,4.25,21407,1,2017,12,15
United Kingdom,15911.0,492729,0.65,22319,12,2017,12,15
United Kingdom,15911.0,492729,0.85,85231B,2,2017,12,15
United Kingdom,15911.0,492729,0.85,85231L,2,2017,12,15
United Kingdom,15911.0,492729,1.25,85049E,3,2017,12,15
United Kingdom,15911.0,492729,4.95,22112,8,2017,12,15
United Kingdom,15911.0,492729,3.45,21484,3,2017,12,15
United Kingdom,15911.0,492729,4.95,22111,6,2017,12,15
United Kingdom,15911.0,492729,3.75,84029C,1,2017,12,15
United Kingdom,15911.0,492729,3.75,21479,2,2017,12,15
United Kingdom,15911.0,492729,1.49,72756,9,2017,12,15
United Kingdom,15911.0,492729,1.25,21028,1,2017,12,15
United Kingdom,15911.0,492729,1.25,21031,1,2017,12,15
United Kingdom,15911.0,492729,3.75,21443,1,2017,12,15
United Kingdom,15911.0,492729,3.75,21444,1,2017,12,15
United Kingdom,15911.0,492729,7.95,85136A,1,2017,12,15
United Kingdom,15911.0,492729,7.95,84712B,2,2017,12,15
United Kingdom,15911.0,492729,0.42,21268,2,2017,12,15
United Kingdom,15911.0,492729,0.42,21412,4,2017,12,15
United Kingdom,15911.0,492729,5.95,22125,2,2017,12,15
United Kingdom,15311.0,492728,1.25,84828,2,2017,12,15
United Kingdom,15311.0,492728,1.25,71270,1,2017,12,15
United Kingdom,15311.0,492728,0.85,40002,0,2017,12,15
Netherlands,14646.0,492724,2.55,21563,2,2017,12,15
Netherlands,14646.0,492724,1.06,21390,19,2017,12,15
Netherlands,14646.0,492724,0.53,10123C,16,2017,12,15
Netherlands,14646.0,492724,1.06,84836,6,2017,12,15
Netherlands,14646.0,492724,3.39,84997C,11,2017,12,15
Netherlands,14646.0,492724,3.39,21479,7,2017,12,15
Netherlands,14646.0,492724,0.64,21094,13,2017,12,15
Netherlands,14646.0,492724,4.25,21485,19,2017,12,15
Netherlands,14646.0,492724,2.55,21482,7,2017,12,15
Netherlands,14646.0,492724,2.55,21481,24,2017,12,15
Netherlands,14646.0,492724,9.95,21843,0,2017,12,15
Netherlands,14646.0,492724,3.25,21218,8,2017,12,15
Netherlands,14646.0,492724,0.72,20719,11,2017,12,15
Netherlands,14646.0,492724,2.55,21564,12,2017,12,15
Netherlands,14646.0,492724,1.45,20726,20,2017,12,15
Netherlands,14646.0,492724,1.27,35915A,8,2017,12,15
Netherlands,14646.0,492724,1.27,35915B,21,2017,12,15
Netherlands,14646.0,492724,1.25,22292,14,2017,12,15
Netherlands,14646.0,492724,1.45,22285,8,2017,12,15
Netherlands,14646.0,492724,1.65,22148,13,2017,12,15
Netherlands,14646.0,492724,1.65,22146,17,2017,12,15
Netherlands,14646.0,492724,2.1,21717,15,2017,12,15
Netherlands,14646.0,492724,3.95,85132C,12,2017,12,15
Netherlands,14646.0,492724,3.95,85132A,12,2017,12,15
Netherlands,14646.0,492724,3.95,85132B,12,2017,12,15
Netherlands,14646.0,492724,6.95,22283,8,2017,12,15
Netherlands,14646.0,492724,10.95,22282,8,2017,12,15
Netherlands,14646.0,492724,1.65,22244,13,2017,12,15
Netherlands,14646.0,492724,1.27,35915C,18,2017,12,15
Netherlands,14646.0,492724,1.25,22231,0,2017,12,15
Netherlands,14646.0,492724,2.95,84748,21,2017,12,15
Netherlands,14646.0,492724,1.25,22147,10,2017,12,15
United Kingdom,15311.0,492728,12.75,85065,1,2017,12,15
United Kingdom,15311.0,492728,1.9500000000000002,40018E,2,2017,12,15
United Kingdom,15311.0,492728,0.38,21068,7,2017,12,15
United Kingdom,15311.0,492728,2.95,84029C,14,2017,12,15
United Kingdom,15311.0,492728,2.55,82482,2,2017,12,15
United Kingdom,16029.0,492727,9.45,37503,24,2017,12,15
United Kingdom,,492725,3.75,72814,1,2017,12,15
United Kingdom,,492725,2.1,20871,1,2017,12,15
United Kingdom,,492725,0.42,72008,1,2017,12,15
United Kingdom,,492725,0.85,85231L,1,2017,12,15
United Kingdom,,492725,2.1,20884,1,2017,12,15
United Kingdom,,492725,0.42,20877,1,2017,12,15
United Kingdom,17927.0,492726,1.65,21832,23,2017,12,15
United Kingdom,17927.0,492726,2.95,22273,6,2017,12,15
United Kingdom,17927.0,492726,2.1,22190,12,2017,12,15
United Kingdom,17927.0,492726,3.95,22114,12,2017,12,15
United Kingdom,17927.0,492726,2.95,21481,6,2017,12,15
United Kingdom,17927.0,492726,3.75,84029E,6,2017,12,15
United Kingdom,17927.0,492726,1.65,21731,12,2017,12,15
United Kingdom,17927.0,492726,4.95,22313,12,2017,12,15
United Kingdom,17927.0,492726,4.95,22112,6,2017,12,15
United Kingdom,17927.0,492726,1.25,20971,12,2017,12,15
Netherlands,14646.0,492724,2.55,85184C,22,2017,12,15
Netherlands,14646.0,492724,0.25,21985,17,2017,12,15
Netherlands,14646.0,492724,1.45,84975,20,2017,12,15
Netherlands,14646.0,492724,1.69,85195,18,2017,12,15
Netherlands,14646.0,492724,0.72,85189,7,2017,12,15
Netherlands,14646.0,492724,0.72,85194L,12,2017,12,15
Netherlands,14646.0,492724,0.72,21385,1,2017,12,15
Netherlands,14646.0,492724,10.95,22236,10,2017,12,15
Cyprus,12455.0,492742,5.95,15056N,3,2017,12,15
United Kingdom,17913.0,492714,4.65,20823,4,2017,12,15
Cyprus,12455.0,492742,5.95,85014D,3,2017,12,15
United Kingdom,16222.0,492764,2.95,21164,6,2017,12,15
United Kingdom,16222.0,492764,2.95,22115,6,2017,12,15
United Kingdom,16222.0,492764,8.5,22193,2,2017,12,15
United Kingdom,16222.0,492764,8.5,22191,2,2017,12,15
United Kingdom,16222.0,492764,1.9500000000000002,85099B,10,2017,12,15
United Kingdom,16222.0,492764,2.55,21586,12,2017,12,15
United Kingdom,16222.0,492764,2.55,21588,12,2017,12,15
United Kingdom,16222.0,492764,2.95,22084,6,2017,12,15
United Kingdom,16222.0,492764,15.95,21359,1,2017,12,15
United Kingdom,16222.0,492764,6.75,79323G,4,2017,12,15
United Kingdom,16222.0,492764,6.75,79341,4,2017,12,15
United Kingdom,16222.0,492764,6.75,79342B,2,2017,12,15
United Kingdom,16222.0,492764,2.95,21350,6,2017,12,15
United Kingdom,16222.0,492764,2.1,82600,12,2017,12,15
United Kingdom,17028.0,492763,2.1,22149,6,2017,12,15
United Kingdom,17028.0,492763,2.1,21175,6,2017,12,15
United Kingdom,17028.0,492763,0.21,84077,2,2017,12,15
United Kingdom,17028.0,492763,0.42,16048,6,2017,12,15
United Kingdom,17028.0,492763,2.1,21157,6,2017,12,15
United Kingdom,17028.0,492763,5.95,85014B,3,2017,12,15
United Kingdom,17028.0,492763,5.95,85014A,3,2017,12,15
United Kingdom,17028.0,492763,3.25,20682,6,2017,12,15
United Kingdom,17028.0,492763,2.95,18098C,6,2017,12,15
United Kingdom,17028.0,492763,3.95,22189,4,2017,12,15
United Kingdom,17028.0,492763,5.95,21756,3,2017,12,15
United Kingdom,17028.0,492763,5.95,21755,3,2017,12,15
United Kingdom,17028.0,492763,5.95,21754,3,2017,12,15
United Kingdom,17028.0,492763,0.85,21080,12,2017,12,15
United Kingdom,17028.0,492763,2.1,85152,6,2017,12,15
United Kingdom,17028.0,492763,4.95,84880,12,2017,12,15
United Kingdom,16222.0,492764,2.1,82599,12,2017,12,15
United Kingdom,16222.0,492764,2.95,85123A,6,2017,12,15
United Kingdom,13855.0,492765,4.95,21622,4,2017,12,15
United Kingdom,13855.0,492765,5.95,21624,3,2017,12,15
United Kingdom,13855.0,492765,6.75,48187,6,2017,12,15
United Kingdom,13855.0,492765,6.95,20704,2,2017,12,15
United Kingdom,13855.0,492765,5.95,21754,6,2017,12,15
United Kingdom,13855.0,492765,3.75,21430,4,2017,12,15
United Kingdom,13855.0,492765,1.65,21429,8,2017,12,15
United Kingdom,13855.0,492765,4.95,22139,6,2017,12,15
United Kingdom,13855.0,492765,0.85,20982,12,2017,12,15
United Kingdom,13855.0,492765,3.75,84029G,8,2017,12,15
United Kingdom,13855.0,492765,3.75,21479,4,2017,12,15
United Kingdom,13855.0,492765,2.1,82583,6,2017,12,15
United Kingdom,13855.0,492765,1.25,84947,12,2017,12,15
United Kingdom,16222.0,492764,2.95,21733,6,2017,12,15
United Kingdom,13855.0,492765,5.95,21755,3,2017,12,15
United Kingdom,13855.0,492765,4.95,22138,3,2017,12,15
United Kingdom,13855.0,492765,1.25,21222,10,2017,12,15
United Kingdom,13855.0,492765,2.95,22271,3,2017,12,15
United Kingdom,13855.0,492765,2.55,20699,6,2017,12,15
United Kingdom,13855.0,492765,9.95,22120,3,2017,12,15
United Kingdom,13855.0,492765,2.1,21908,6,2017,12,15
United Kingdom,13855.0,492765,2.95,21425,6,2017,12,15
United Kingdom,16222.0,492764,4.95,84880,12,2017,12,15
United Kingdom,16222.0,492764,3.75,21836,4,2017,12,15
United Kingdom,16222.0,492764,5.95,21755,3,2017,12,15
United Kingdom,16222.0,492764,5.95,21754,3,2017,12,15
United Kingdom,16222.0,492764,5.95,21756,3,2017,12,15
United Kingdom,16222.0,492764,3.95,22189,4,2017,12,15
United Kingdom,13855.0,492765,3.95,21488,4,2017,12,15
United Kingdom,13855.0,492765,4.95,21216,4,2017,12,15
United Kingdom,17028.0,492763,12.75,84813,2,2017,12,15
United Kingdom,14031.0,492762,1.49,72756,11,2017,12,15
EIRE,14911.0,492761,2.95,21733,12,2017,12,15
EIRE,14911.0,492761,4.95,22112,3,2017,12,15
EIRE,14911.0,492761,3.95,22114,4,2017,12,15
EIRE,14911.0,492761,4.95,22138,6,2017,12,15
EIRE,14911.0,492761,10.95,21843,2,2017,12,15
EIRE,14911.0,492761,9.95,37503,12,2017,12,15
EIRE,14911.0,492761,1.65,22198,12,2017,12,15
EIRE,14911.0,492761,1.25,84946,12,2017,12,15
EIRE,14911.0,492761,1.65,84949,12,2017,12,15
EIRE,14911.0,492761,0.55,84991,16,2017,12,15
EIRE,14911.0,492761,6.75,84839,2,2017,12,15
EIRE,14911.0,492761,7.95,85048,8,2017,12,15
EIRE,14911.0,492761,1.25,47503G,12,2017,12,15
EIRE,14911.0,492761,5.95,21553,2,2017,12,15
EIRE,14911.0,492761,2.95,85123A,12,2017,12,15
EIRE,14911.0,492761,9.95,85132C,1,2017,12,15
United Kingdom,14031.0,C492759,8.46,85162A,4,2017,12,15
United Kingdom,14031.0,C492759,5.4,35004G,1,2017,12,15
United Kingdom,18071.0,492760,4.25,21407,3,2017,12,15
United Kingdom,18071.0,492760,4.25,21411,3,2017,12,15
United Kingdom,18071.0,492760,1.45,21007,12,2017,12,15
United Kingdom,18071.0,492760,1.9500000000000002,21143,12,2017,12,15
United Kingdom,18071.0,492760,6.75,48189,2,2017,12,15
United Kingdom,18071.0,492760,6.75,48184,4,2017,12,15
United Kingdom,18071.0,492760,6.75,20685,2,2017,12,15
United Kingdom,18071.0,492760,1.25,22178,12,2017,12,15
EIRE,14911.0,492761,8.5,22275,2,2017,12,15
EIRE,14911.0,492761,3.75,21469,6,2017,12,15
EIRE,14911.0,492761,9.95,85132A,1,2017,12,15
United Kingdom,14031.0,492762,5.95,22125,12,2017,12,15
United Kingdom,18071.0,492760,1.25,84946,12,2017,12,15
United Kingdom,18071.0,492760,1.25,85131A,12,2017,12,15
United Kingdom,14031.0,492762,1.25,21877,6,2017,12,15
United Kingdom,14031.0,492762,1.25,21871,12,2017,12,15
United Kingdom,14031.0,492762,2.95,37502,4,2017,12,15
United Kingdom,14031.0,492762,1.65,85114B,12,2017,12,15
United Kingdom,14031.0,492762,1.65,85114C,8,2017,12,15
United Kingdom,14031.0,492762,2.95,21035,2,2017,12,15
United Kingdom,14031.0,492762,4.25,22207,3,2017,12,15
United Kingdom,14031.0,492762,0.42,22034,23,2017,12,15
United Kingdom,14031.0,492762,10.95,21843,2,2017,12,15
United Kingdom,14031.0,492762,1.25,21009,6,2017,12,15
United Kingdom,14031.0,492762,1.25,21010,6,2017,12,15
United Kingdom,14031.0,492762,1.69,84879,15,2017,12,15
United Kingdom,14031.0,492762,7.95,21527,1,2017,12,15
United Kingdom,18071.0,492760,1.25,84763,12,2017,12,15
United Kingdom,14031.0,492762,3.75,22072,2,2017,12,15
United Kingdom,14031.0,492762,5.95,20679,12,2017,12,15
United Kingdom,14031.0,492762,3.95,84813,8,2017,12,15
United Kingdom,14031.0,492762,1.06,37370,0,2017,12,15
United Kingdom,14031.0,492762,3.39,21479,19,2017,12,15
United Kingdom,14031.0,492762,3.39,84029G,10,2017,12,15
United Kingdom,14031.0,492762,2.95,84029E,11,2017,12,15
United Kingdom,14031.0,492762,2.95,84029E,17,2017,12,15
United Kingdom,14031.0,492762,1.25,84032B,15,2017,12,15
EIRE,14911.0,492761,2.1,20751,24,2017,12,15
EIRE,14911.0,492761,2.1,20752,12,2017,12,15
EIRE,14911.0,492761,2.1,20754,12,2017,12,15
EIRE,14911.0,492761,5.95,21552,2,2017,12,15
United Kingdom,18071.0,492760,0.0,21143,12,2017,12,15
United Kingdom,14031.0,492762,5.95,15056BL,12,2017,12,15
United Kingdom,13855.0,492765,1.65,20727,10,2017,12,15
United Kingdom,13855.0,492765,1.65,20726,10,2017,12,15
United Kingdom,13855.0,492765,1.65,20728,10,2017,12,15
United Kingdom,13327.0,492773,0.42,22037,12,2017,12,15
United Kingdom,13327.0,492773,0.42,22029,12,2017,12,15
United Kingdom,13327.0,492773,0.42,22026,12,2017,12,15
United Kingdom,13327.0,492773,0.42,21506,12,2017,12,15
United Kingdom,13327.0,492773,0.85,85227,12,2017,12,15
United Kingdom,13327.0,492773,1.69,21833,12,2017,12,15
United Kingdom,13327.0,492773,1.49,37448,12,2017,12,15
United Kingdom,13327.0,492773,1.25,21870,12,2017,12,15
United Kingdom,13327.0,492773,4.95,22314,6,2017,12,15
United Kingdom,13327.0,492773,4.95,22312,6,2017,12,15
United Kingdom,13327.0,492773,0.65,85217,12,2017,12,15
United Kingdom,13327.0,492773,0.85,21700,12,2017,12,15
United Kingdom,13327.0,492773,4.95,85042,8,2017,12,15
United Kingdom,13327.0,492773,0.42,22036,12,2017,12,15
United Kingdom,13327.0,492773,12.75,21477,4,2017,12,15
United Kingdom,13327.0,492773,6.75,79323P,8,2017,12,15
United Kingdom,13327.0,492773,6.75,79323W,8,2017,12,15
United Kingdom,13327.0,492773,6.75,79323LP,4,2017,12,15
United Kingdom,13327.0,492773,10.65,47570,2,2017,12,15
United Kingdom,13327.0,492773,0.85,22197,12,2017,12,15
United Kingdom,13327.0,492773,1.65,22198,12,2017,12,15
United Kingdom,13327.0,492773,2.1,82600,12,2017,12,15
United Kingdom,13327.0,492773,2.1,21181,12,2017,12,15
United Kingdom,13327.0,492773,2.1,85152,6,2017,12,15
United Kingdom,13327.0,492773,2.1,21175,12,2017,12,15
United Kingdom,13327.0,492773,2.1,82583,12,2017,12,15
United Kingdom,13327.0,492773,2.55,85150,12,2017,12,15
United Kingdom,13327.0,492773,0.85,22181,12,2017,12,15
United Kingdom,13327.0,492773,4.95,79321,12,2017,12,15
United Kingdom,13327.0,492773,2.95,82494L,12,2017,12,15
United Kingdom,13781.0,492774,3.75,84029G,4,2017,12,15
United Kingdom,13781.0,492774,1.65,20727,10,2017,12,15
Cyprus,12455.0,492742,5.95,20679,3,2017,12,15
United Kingdom,16592.0,492775,2.95,21844,6,2017,12,15
United Kingdom,16592.0,492775,2.55,21535,6,2017,12,15
United Kingdom,16592.0,492775,2.95,20914,6,2017,12,15
United Kingdom,16592.0,492775,10.95,21843,3,2017,12,15
United Kingdom,16592.0,492775,2.55,21531,6,2017,12,15
United Kingdom,16592.0,492775,2.95,21041,6,2017,12,15
United Kingdom,16592.0,492775,3.75,21218,6,2017,12,15
United Kingdom,16592.0,492775,1.25,21232,12,2017,12,15
United Kingdom,16592.0,492775,1.65,21911,12,2017,12,15
United Kingdom,16592.0,492775,3.75,84029G,8,2017,12,15
United Kingdom,16592.0,492775,3.75,84029E,8,2017,12,15
United Kingdom,16592.0,492775,4.95,22111,3,2017,12,15
United Kingdom,13781.0,492774,4.95,21485,3,2017,12,15
United Kingdom,13781.0,492774,0.85,22130,14,2017,12,15
United Kingdom,13781.0,492774,4.95,21812,6,2017,12,15
United Kingdom,13781.0,492774,1.45,21814,12,2017,12,15
United Kingdom,13781.0,492774,1.9500000000000002,22146,6,2017,12,15
United Kingdom,13781.0,492774,5.95,85014B,3,2017,12,15
United Kingdom,13781.0,492774,5.95,20679,3,2017,12,15
United Kingdom,13781.0,492774,5.95,15056P,3,2017,12,15
United Kingdom,13781.0,492774,1.25,21446,12,2017,12,15
United Kingdom,13781.0,492774,1.69,11001,5,2017,12,15
United Kingdom,13781.0,492774,1.65,21731,12,2017,12,15
United Kingdom,13781.0,492774,4.25,20692,3,2017,12,15
United Kingdom,13781.0,492774,4.25,20695,3,2017,12,15
United Kingdom,13781.0,492774,7.95,21527,2,2017,12,15
United Kingdom,13781.0,492774,1.65,20725,10,2017,12,15
United Kingdom,13781.0,492774,1.9500000000000002,21156,8,2017,12,15
United Kingdom,13327.0,492773,1.9500000000000002,85099F,10,2017,12,15
United Kingdom,13327.0,492773,1.9500000000000002,20712,6,2017,12,15
United Kingdom,13327.0,492773,1.9500000000000002,20713,20,2017,12,15
United Kingdom,12839.0,492768,2.95,21482,14,2017,12,15
United Kingdom,12839.0,492768,2.95,21481,12,2017,12,15
United Kingdom,12839.0,492768,1.25,20972,12,2017,12,15
United Kingdom,12839.0,492768,1.25,20971,12,2017,12,15
United Kingdom,12839.0,492768,0.21,16011,14,2017,12,15
United Kingdom,12839.0,492768,0.65,21883,12,2017,12,15
United Kingdom,12839.0,492768,0.65,21884,12,2017,12,15
United Kingdom,12839.0,492768,0.65,21879,12,2017,12,15
United Kingdom,12839.0,492768,0.65,21881,12,2017,12,15
United Kingdom,12839.0,492768,0.65,10123C,12,2017,12,15
United Kingdom,12839.0,492768,0.85,84006,12,2017,12,15
United Kingdom,12839.0,492768,1.65,22064,12,2017,12,15
United Kingdom,12839.0,492768,1.45,22066,12,2017,12,15
United Kingdom,12839.0,492768,0.85,20832,15,2017,12,15
United Kingdom,12839.0,492768,1.45,22065,12,2017,12,15
United Kingdom,16746.0,492767,1.65,20727,10,2017,12,15
United Kingdom,16746.0,492767,1.65,20725,10,2017,12,15
United Kingdom,16746.0,492767,1.65,20728,10,2017,12,15
United Kingdom,16746.0,492767,1.9500000000000002,20712,4,2017,12,15
United Kingdom,16746.0,492767,2.1,22353,8,2017,12,15
United Kingdom,16746.0,492767,2.1,22352,0,2017,12,15
United Kingdom,14401.0,492766,7.95,82486,6,2017,12,15
United Kingdom,14401.0,492766,5.95,48111,10,2017,12,15
United Kingdom,14401.0,492766,0.38,85221,10,2017,12,15
United Kingdom,14401.0,492766,0.38,85224,6,2017,12,15
United Kingdom,14401.0,492766,0.42,35603B,24,2017,12,15
United Kingdom,14401.0,492766,0.65,35598B,0,2017,12,15
United Kingdom,13855.0,492765,2.1,21427,6,2017,12,15
United Kingdom,12839.0,492768,1.25,21232,12,2017,12,15
United Kingdom,12839.0,492768,0.85,20719,10,2017,12,15
United Kingdom,12839.0,492768,0.85,20723,10,2017,12,15
United Kingdom,12839.0,492768,0.85,22355,10,2017,12,15
United Kingdom,13327.0,492773,1.9500000000000002,85099B,12,2017,12,15
United Kingdom,13327.0,492773,1.9500000000000002,47594B,12,2017,12,15
United Kingdom,13327.0,492773,1.9500000000000002,47594A,12,2017,12,15
United Kingdom,15409.0,492772,4.25,72807A,4,2017,12,15
United Kingdom,15409.0,492772,4.25,72807B,4,2017,12,15
United Kingdom,15409.0,492772,4.25,72807C,4,2017,12,15
United Kingdom,15409.0,492772,0.65,21665,12,2017,12,15
United Kingdom,15409.0,492772,1.45,21656,6,2017,12,15
United Kingdom,15409.0,492772,0.65,21666,12,2017,12,15
United Kingdom,15409.0,492772,7.65,82095,2,2017,12,15
United Kingdom,15409.0,492772,2.55,21108,9,2017,12,15
United Kingdom,15409.0,492772,2.95,21107,6,2017,12,15
United Kingdom,17324.0,492771,0.85,21239,8,2017,12,15
United Kingdom,17324.0,492771,0.85,21241,16,2017,12,15
United Kingdom,17324.0,492771,0.85,21240,1,2017,12,15
United Kingdom,17324.0,492771,1.69,21245,14,2017,12,15
United Kingdom,17324.0,492771,1.25,20674,7,2017,12,15
United Kingdom,17324.0,492771,1.25,20675,8,2017,12,15
United Kingdom,17324.0,492771,1.25,20677,8,2017,12,15
United Kingdom,14949.0,492770,8.49,84396,1,2017,12,15
United Kingdom,14949.0,492770,1.65,22055,8,2017,12,15
United Kingdom,14949.0,492770,4.25,20692,3,2017,12,15
United Kingdom,14949.0,492770,2.1,21181,12,2017,12,15
United Kingdom,14949.0,492770,1.49,72756,8,2017,12,15
United Kingdom,15497.0,492769,4.25,72807C,0,2017,12,15
United Kingdom,15497.0,492769,4.25,72803A,20,2017,12,15
United Kingdom,15497.0,492769,4.25,72807B,22,2017,12,15
